pickup_longitude,pickup_latitude,PUCensus_Tract
-73.9702301,40.76238251,11202
-74.00538635,40.75089645,9900
-73.9848175,40.74820328,7600
-73.95537567,40.72206497,55700
-74.00348663,40.7387085,7700
-73.98627472,40.74608612,7600
-73.98034668,40.68526459,3900
-74.00869751,40.71878815,3300
-73.95008087,40.78006363,15400
-73.96216583,40.77928543,14300
-74.00102997,40.7419014,8300
-73.95464325,40.7655983,12400
-73.98576355,40.77708435,15500
-73.98391724,40.78040314,15900
-73.98478699,40.7694397,14500
-73.98355865,40.7215004,2202
-73.93856812,40.79592133,18000
-74.0021286,40.73469162,7300
-73.98210907,40.74015045,6600
-73.95018768,40.78012085,15400
-73.95960236,40.77099228,12600
-74.00669098,40.70647049,700
-73.96710205,40.75666428,9800
-73.99873352,40.73218536,6500
-73.99362183,40.73581314,6100
-73.97602081,40.74636841,7800
-73.98510742,40.72792435,3800
-74.01140594,40.71030426,1300
-73.98834991,40.72998428,4000
-74.01538849,40.70916367,31704
-73.97904205,40.75301743,9400
-73.98985291,40.70225525,2100
-73.77864838,40.64676285,71600
-73.98947144,40.73603058,5200
-73.97888947,40.73457336,6000
-73.99233246,40.75035095,10100
-73.96708679,40.75577927,9800
-73.960495,40.78130722,15001
-73.96841431,40.76251984,11402
0,0,
-73.99495697,40.6905098,700
-74.0112915,40.70378494,900
-73.98831177,40.73720169,5000
-73.96031952,40.76193619,11000
-73.9921875,40.72904968,5700
-74.01428986,40.7182045,31703
-73.97904968,40.76208878,13100
-73.97741699,40.76459885,13700
-73.95397186,40.76421356,11600
-73.97208405,40.7596283,10000
-73.97860718,40.73671341,6000
-73.78218842,40.64451981,71600
-73.98178101,40.77337646,14900
-73.97122192,40.78800201,17300
-73.99349976,40.74676514,9500
-73.91430664,40.75675964,16100
-73.99362183,40.73583221,6100
-73.97184753,40.7499733,8800
-73.95496368,40.78601074,16001
-73.97425842,40.76197815,10200
-73.98838806,40.73637772,5000
-73.98713684,40.74306107,5600
-73.9826889,40.76375198,13100
-73.97729492,40.75561142,9400
-73.871315,40.77397537,33100
-73.97145081,40.75467682,9000
-73.98925781,40.73612976,5000
-74.00880432,40.70390701,900
-73.97673035,40.76514816,13700
-73.94554138,40.77537918,14402
-73.96086121,40.80667114,20101
-73.9631424,40.79423523,18500
-73.9933548,40.7525177,11100
-74.00492096,40.72553253,3700
-73.97398376,40.75536728,9200
-73.98703003,40.76616287,13900
-73.78212738,40.64458466,71600
-73.98719025,40.72499084,3200
-73.96289825,40.76652145,11800
-73.97597504,40.75122833,8000
-73.99606323,40.73242569,5900
-73.90218353,40.69202042,55900
-74.00778961,40.74686813,9900
-73.97854614,40.76269531,13700
-73.99325562,40.71911621,1800
-73.9681778,40.76248169,11402
-73.98113251,40.78177643,16300
-73.94988251,40.77720642,14602
-73.9860611,40.76242447,13300
-73.9989624,40.74446487,8700
-73.99073029,40.73042679,5700
-73.9878006,40.75033569,10900
-74.00670624,40.74427032,9900
0,0,
-73.98508453,40.75272369,8400
-73.99046326,40.75135422,10900
-73.99237823,40.72876358,5700
-73.96128082,40.76050949,10602
-73.95846558,40.77253723,13400
-73.9914856,40.75038528,10100
-73.98833466,40.7641449,13300
-73.96339417,40.76572418,11800
-73.78346252,40.64857864,71600
-73.96633148,40.76489639,12000
-73.97238922,40.75704575,10000
-73.98501587,40.76454544,13300
-73.97466278,40.75647736,9400
-73.99051666,40.75102615,10900
-73.98771667,40.73955154,5600
-73.97142029,40.76351166,11202
-73.9651947,40.77254486,13000
0,0,
-73.99198151,40.74926758,10100
-73.98309326,40.78178787,16300
-73.98201752,40.75722885,9600
-73.99047852,40.75073624,10100
-73.91710663,40.74646378,16900
-73.98299408,40.78185654,16300
-73.98589325,40.75735855,11900
-73.96958923,40.74914932,8602
-74.00270081,40.73387527,7300
-73.95744324,40.76933289,12600
-73.99326324,40.75221252,10900
-73.97893524,40.75028992,8000
-73.97265625,40.7490654,8800
-73.9543457,40.76982117,13200
-74.00297546,40.7156105,3100
-73.99482727,40.72493744,5502
-73.96224976,40.77907181,14300
-73.98103333,40.78116226,16300
-73.98081207,40.72979736,3400
-73.99430084,40.74676895,9500
-74.00630188,40.73371506,7500
-73.9821701,40.77735519,15700
-73.95539856,40.77281952,13400
-73.97618866,40.76015472,10400
0,0,
-73.99892426,40.73958206,8100
-73.9977951,40.74495697,9100
-73.97205353,40.76034164,10200
-73.99168396,40.72665787,3800
-73.99399567,40.75110245,10100
-73.98210144,40.77474594,15300
-73.77859497,40.64670944,71600
-74.00756073,40.7409935,7900
-73.99047852,40.74589157,5800
-73.97803497,40.74221039,7000
-73.97816467,40.75352097,9400
-73.97841644,40.76485062,13700
-73.98175049,40.77837372,15700
-73.98807526,40.74980545,10100
-73.96108246,40.76067352,10602
-73.9810791,40.73802567,6400
-73.99552155,40.73205566,5900
-73.99720764,40.74708557,9300
-73.97795868,40.78362274,16500
-73.99832153,40.74052429,8100
-73.78363037,40.64861298,71600
-73.96035004,40.77305603,12800
-73.9713974,40.74807739,8800
-73.97762299,40.73803711,6200
-74.00621796,40.71722794,3300
-73.97350311,40.75506592,9200
-73.99817657,40.72286224,4300
-73.9776535,40.76309967,10400
-73.94632721,40.77273178,13600
-73.96026611,40.7791214,14200
-73.87448883,40.77396774,33100
-73.95487976,40.78913879,14300
-74.00935364,40.71260834,2100
-73.97096252,40.79824448,18700
-73.96601105,40.75475693,9800
-73.965271,40.77209091,13000
-73.98177338,40.72838974,3400
-73.99588776,40.76737976,13500
-74.00540924,40.73681641,7700
-74.00506592,40.74132538,8300
-73.98806,40.71895981,1800
-73.98239899,40.76830292,14500
-73.98126984,40.76391602,13700
-73.8868103,40.75546646,30903
-73.9593277,40.77163315,12800
-73.99710083,40.72203827,4100
-73.95337677,40.71609116,51900
-73.98654938,40.73220444,4000
-73.96910095,40.75740814,9800
-73.98361969,40.72172546,2202
-74.00792694,40.71480179,2100
-73.97891998,40.75047302,8200
-73.98139954,40.74402618,7200
-73.98202515,40.78334427,16300
-73.95391846,40.7789917,14802
-73.97776031,40.77888107,16100
-73.98950195,40.74182892,5800
-73.94876862,40.74491882,700
-73.95996857,40.78193283,15002
-73.98807526,40.74940872,10100
-74.00746918,40.7432518,9900
-73.97013092,40.75616837,9800
-74.00632477,40.73944092,7900
-73.98490143,40.76379013,13100
-73.98718262,40.73316574,4000
-73.96923828,40.7611084,11203
-73.98595428,40.76363754,13300
-73.96035004,40.78155899,15002
-73.99021149,40.72726822,3800
-73.95393372,40.77077484,13400
-73.99732208,40.71937943,4100
-74.00495911,40.74637604,8900
-73.96901703,40.75431061,9800
-73.96794891,40.75616074,9800
-73.97928619,40.72356415,2602
-74.00204468,40.71536636,3100
-73.9737854,40.78297424,16500
-73.9644165,40.76771164,12000
-73.98297119,40.7439537,7200
-73.98271179,40.74797058,7400
-74.00629425,40.73982239,7900
-73.99688721,40.73719788,6300
-73.97866058,40.75098801,8200
-73.77677155,40.64543915,71600
-74.0032196,40.73994064,7700
-73.98757935,40.75641251,11900
-73.98878479,40.72253036,3001
-73.96269989,40.77561188,14200
-74.0100174,40.70609665,700
-73.9906311,40.76587296,13300
-73.98213959,40.74898148,8200
-74.00243378,40.72653198,4900
-74.00018311,40.73484039,7100
-73.98852539,40.73167038,4200
-73.87329865,40.77405548,33100
-74.00672913,40.73067093,6700
-73.9309845,40.66888046,34900
-73.84082031,40.66357803,88400
-73.9836731,40.74423218,7400
-73.97312164,40.75040054,8800
-73.94705963,40.7845459,15602
-73.95659637,40.78403473,15002
-73.98286438,40.73871613,6400
-73.99134064,40.72740936,3800
-73.95777893,40.7820282,15002
-73.99759674,40.7209816,4500
-74.00569153,40.73669815,7700
-73.98925781,40.77330017,15100
-74.00496674,40.7360611,7700
-73.99669647,40.74258041,8700
-73.97457123,40.79322052,17900
-73.99025726,40.75181961,10900
-73.94620514,40.77542877,14401
-73.95843506,40.77573395,14000
-74.00415802,40.74770737,9900
-73.97353363,40.78722382,17300
-73.99176025,40.72922134,5700
-73.98229218,40.77545929,15300
-73.9611969,40.80618286,20101
-73.96388245,40.77088928,12800
-73.97119904,40.75636673,10000
-73.97118378,40.79788971,18700
-73.9780426,40.74401474,7000
-73.98082733,40.74214172,7200
-73.98658752,40.76663208,13900
-73.86271667,40.76897049,33100
-73.98065186,40.75947189,10400
-73.97996521,40.74300766,7000
-73.86323547,40.76992416,33100
-73.96022797,40.75802231,10601
0,0,
-73.97941589,40.74975586,8200
-73.98442078,40.75660706,11900
-74.00679016,40.73976135,7900
-73.98206329,40.77554321,15300
-73.99015045,40.74720764,9500
-73.9896698,40.76050186,12100
-74.00449371,40.74715424,9300
-73.96159363,40.77140427,12800
-73.87319183,40.77407455,33100
-73.79010773,40.64701843,71600
-73.99971771,40.72851563,6500
-73.96644592,40.75764847,10800
-73.95655823,40.76696777,12400
-74.00321198,40.70821381,1501
-73.99365997,40.74158859,5800
-73.95233154,40.75598907,23801
-73.79029846,40.64365005,71600
-73.99763489,40.76031494,11700
-73.97616577,40.77611923,15700
-73.78226471,40.64456558,71600
-74.00536346,40.74082184,7900
-73.97794342,40.74547195,7000
-73.99226379,40.75878525,12100
-73.95463562,40.76731873,12400
-73.97319031,40.76398849,11202
-73.95823669,40.78327179,15002
-73.87284088,40.77396393,33100
-73.99736786,40.76201248,12900
-73.98602295,40.74768448,7600
-73.86316681,40.76993179,33100
-73.97607422,40.7812233,16100
-73.98976135,40.72572327,3800
-73.98332214,40.7569809,11900
-73.9741745,40.7627449,11201
-74.0042038,40.7304039,6700
-73.96829224,40.75556946,9800
-73.96756744,40.75621033,9800
-73.97433472,40.76182556,10200
-73.98233032,40.77133179,14900
-73.99899292,40.68076324,6500
-73.99912262,40.75452805,10300
-73.97246552,40.76507187,14300
-73.80714417,40.65828705,71600
-74.01599884,40.70653534,31704
-73.98155212,40.77075195,14900
-73.97119141,40.79821014,18700
-73.97705841,40.75600815,9400
-73.98203278,40.76797867,14500
-73.98093414,40.76291656,13100
-74.01081848,40.70930099,1300
-73.9640274,40.76140594,11000
-73.99411011,40.75650406,11500
-73.95482635,40.77796555,14801
-73.99091339,40.75601959,11500
-73.93857574,40.80497742,19600
-73.95305634,40.69216919,24100
-73.98661804,40.74608231,7600
-73.98694611,40.73920059,6800
-73.99226379,40.73086548,5900
-74.00169373,40.73568726,7100
-73.9875946,40.75007248,10900
-73.95491791,40.77758789,14801
-73.98043823,40.73051453,4400
-73.96246338,40.77922058,14300
-73.96852875,40.75060654,8602
-73.98510742,40.72788239,3800
-73.96115875,40.77781296,14200
-73.96856689,40.76475906,11401
-73.99902344,40.72327042,4900
-73.96490479,40.77157211,13000
-73.9756012,40.75198364,9200
-73.98910522,40.76338959,12700
-73.98073578,40.78439713,16700
-73.97464752,40.79349518,17900
-73.9839859,40.7253952,3200
-73.97158051,40.76026535,10000
-73.96887207,40.80122375,19100
-73.9803772,40.74537659,7200
-73.93190765,40.75979996,4700
-73.9704361,40.75244141,9000
-73.9910202,40.76410675,12700
-73.96690369,40.7670517,12200
-73.98331451,40.7264595,3200
-73.9890213,40.71665955,1401
-73.94773865,40.77934647,15400
-74.00746155,40.71551132,3300
-73.97599792,40.76278687,10400
-73.95122528,40.78517151,15801
-73.99603271,40.7600174,12900
-73.96448517,40.76431656,11000
-73.9931488,40.74298096,9100
-73.9757309,40.76024246,10200
-73.96297455,40.77813339,14300
-73.98461151,40.74209976,6800
-73.99417114,40.72639847,5502
-73.98646545,40.74025345,5600
-73.78362274,40.64873505,71600
-73.87452698,40.77412415,33100
-73.77753448,40.64671326,71600
-73.99229431,40.72128677,3601
-73.96059418,40.76155853,11000
-74.00632477,40.73391342,7500
-73.97289276,40.75583267,9200
-73.95069885,40.77741241,14601
-73.96779633,40.75571823,9800
0,0,
-74.00737762,40.71572876,3300
-74.00151062,40.73102951,6700
-73.95957184,40.77970505,15001
-73.94732666,40.77983093,15400
-73.96463013,40.76006699,10800
-73.95387268,40.78767014,16002
-73.98748779,40.76264954,12700
-73.99589539,40.76424789,12900
-74.00775909,40.73223114,6900
-73.9837265,40.74232864,6800
-74.00209045,40.72658157,4900
-73.99478912,40.72592163,5502
-73.98554993,40.74388504,5600
-73.96326447,40.75769043,10601
-73.94853973,40.7765007,14401
-73.96853638,40.7590332,10000
-73.9675293,40.75653076,9800
-73.99658966,40.7374115,5400
-73.98013306,40.73505783,6400
-73.97946167,40.76689911,13700
-73.99394989,40.71386719,800
-73.98401642,40.7684288,14500
-74.00952911,40.71076584,1300
-73.9445343,40.77970505,15200
-73.96182251,40.75579071,10601
-73.99372864,40.75614166,11500
-74.00590515,40.73518372,7300
-73.94258881,40.72525024,59100
-73.96161652,40.77416229,13000
-73.95503235,40.76513672,12400
-73.97685242,40.76420212,11201
-73.86504364,40.75847626,36500
-73.96730804,40.75883102,10800
-73.96528625,40.7110939,54900
-73.78903198,40.64189148,71600
-73.98943329,40.73960876,5200
-73.98091888,40.76940918,14300
-73.97119904,40.76153183,11202
-73.9781189,40.75238037,9200
-73.99664307,40.75305557,10300
-73.96789551,40.80298996,19500
-73.9887619,40.73701096,5200
-74.00051117,40.74236298,8700
-73.9966507,40.74206924,8700
-74.00528717,40.74015045,7900
-73.96678162,40.76997375,12200
-73.97476959,40.73287964,6000
-73.9942627,40.75121689,10300
-74.01744843,40.71092987,31704
-73.98236084,40.75751114,12500
-73.97689819,40.75011444,8000
-73.9858551,40.74663925,7400
-73.99751282,40.73849869,8100
-73.97688293,40.75909424,10400
-73.95239258,40.80346298,21800
-74.00987244,40.70759964,700
-73.96127319,40.77583694,14200
-73.94819641,40.78269958,15400
-73.96376038,40.76554108,12000
-73.98921967,40.76848602,13500
-73.97834778,40.75264359,9400
-73.97445679,40.75025177,8800
-73.99177551,40.7559967,11500
-73.98893738,40.7777977,15500
-73.99794769,40.7564621,9900
-73.95084381,40.78601837,15802
-73.98139191,40.73714447,6400
-74.01368713,40.71356583,1300
-74.00402832,40.72205353,4700
-73.97233582,40.74981689,8800
0,0,
-73.98478699,40.75985336,12500
-73.97551727,40.75498581,9200
-74.0039978,40.72560501,3700
-73.99815369,40.75664139,9900
-73.86345673,40.77007675,33100
-73.95419312,40.7780304,14601
-73.97841644,40.75669098,9400
-73.96324921,40.75795746,10800
-73.98656464,40.71602631,1402
-74.01512909,40.70981979,31704
-73.78223419,40.64461517,71600
-73.98979187,40.75623703,11300
-73.96177673,40.77405548,13000
-73.95758057,40.71989059,51700
-73.99235535,40.73232269,6100
-74.0007019,40.74626541,9300
-73.98703766,40.73952866,5600
-73.96025085,40.76656342,11800
-74.01425171,40.71569061,31703
-73.97557068,40.75081253,8000
-73.96485901,40.7725029,13000
-73.9875412,40.75449371,11300
-73.9726181,40.75652695,10000
-73.95292664,40.78316116,15801
-73.9740448,40.78399277,16900
-73.87481689,40.77405548,33100
0,0,
-73.98749542,40.75052261,10900
-73.97312164,40.74711227,7800
-73.98800659,40.71896744,1800
-73.96896362,40.79849243,19100
-73.98799133,40.73205185,4000
-73.97492218,40.75855637,10200
-73.96746063,40.78784943,17300
-73.96054077,40.76984024,12800
-73.96949005,40.75720978,9800
-74.00656891,40.71386719,2100
-73.97851563,40.75362778,9400
-73.98421478,40.75679016,11900
-73.94979095,40.78451157,15601
-73.9870224,40.73387146,5000
-73.98353577,40.73832321,6800
-73.98080444,40.73371124,4800
-73.98873138,40.73718262,5200
-73.98906708,40.74213409,5800
-74.00400543,40.73294067,7300
-74.00988007,40.72973633,6900
-73.96704102,40.79349518,18100
-73.98806763,40.72383118,3602
-74.00656128,40.73206711,6900
-73.99196625,40.75921249,12100
-73.99171448,40.7446785,9100
-73.96475983,40.77312469,13000
-73.97672272,40.74776459,8000
-73.98233032,40.73128891,4400
-73.92260742,40.74391937,18102
-73.9781723,40.75164032,8200
-73.98506927,40.74745178,7400
-73.98310089,40.74985504,8200
-73.98529053,40.72179031,3001
-74.00761414,40.74104691,7900
-73.96986389,40.76315308,11401
-74.01205444,40.70742035,1300
-73.96104431,40.75706863,10601
-74.00138855,40.71598816,2900
-73.99040222,40.75099182,10900
-73.98631287,40.7401123,6800
-73.9817276,40.77965927,15900
-73.99095917,40.76096344,12100
-73.87533569,40.77371216,33100
-73.98374939,40.7261734,3200
-73.97447968,40.759655,10200
-73.98760223,40.76034164,12700
-73.94965363,40.78093338,15400
-73.98216248,40.73195267,4800
-73.97821808,40.74171829,7000
-74.00563049,40.72564697,3700
-73.98434448,40.74928665,8400
-73.96637726,40.78926849,14300
-73.98509216,40.72774124,3200
-74.00263214,40.73954773,7700
-73.99267578,40.74761963,9500
-73.99794769,40.73572159,6300
-73.98010254,40.76431274,13700
-73.95337677,40.77958679,14602
-73.97274017,40.758358,10000
-73.96573639,40.76552582,12000
-73.97687531,40.76298904,10400
-73.98822021,40.71833038,1800
-73.99932861,40.72842026,6500
-73.97177124,40.78709412,17300
-74.00054932,40.74774933,9300
-73.97225952,40.75948334,10000
-73.98335266,40.76607132,13900
-73.96544647,40.76922607,12200
-73.94785309,40.77461624,14401
-73.99164581,40.74975586,10100
-73.96956635,40.76617432,12200
-73.98513031,40.7587738,12500
-73.99474335,40.74530029,9100
-73.985672,40.74326324,5600
-73.99758911,40.75642776,11100
-73.92752075,40.75220108,5500
-74.00938416,40.70480728,700
-73.98944855,40.73026276,4200
-73.9910202,40.75009155,10100
-73.97519684,40.74560928,7800
-74.01609802,40.70500183,1300
-73.86264038,40.76900864,33100
-73.98308563,40.76711273,13900
-73.98497772,40.76045227,12500
-73.98369598,40.75490189,9600
-73.99819946,40.74514771,9100
-73.78896332,40.64210129,71600
-73.91804504,40.74289322,23500
-73.97275543,40.7538681,9200
-73.97938538,40.75585938,9600
-73.97573853,40.75212097,9200
-73.98508453,40.74953842,8400
-73.97318268,40.76402664,11202
-73.9749527,40.78757858,16900
-73.97855377,40.75020218,8000
-73.97770691,40.78917313,17500
-73.99108887,40.71746826,1800
-73.9823761,40.72345734,2601
-73.99841309,40.72378922,4900
-73.97830963,40.7574234,9600
