pickup_longitude,pickup_latitude,PUcity,PUdistrict
-73.98052979,40.75976944,New York,Theater District-Times Square
-73.97610474,40.75111008,New York,Murray Hill
-73.99397278,40.73836899,New York,Flatiron District
-74.00419617,40.72538376,New York,Soho
-73.97841644,40.78832626,New York,Upper West Side
-73.99615479,40.74687576,New York,Chelsea
-74.00361633,40.72940826,New York,West Village
-73.97514343,40.78243637,New York,Upper West Side
-73.98470306,40.76850891,New York,Clinton
-73.97766113,40.78679657,New York,Upper West Side
-73.98061371,40.74248123,New York,Kips Bay
-73.98114014,40.78157043,New York,Upper West Side
-73.95198059,40.78226089,New York,Upper East Side
-73.98158264,40.7461853,New York,Kips Bay
-73.95879364,40.80983734,New York,Morningside Heights
-73.86328125,40.76996994,Flushing,
-73.9565506,40.78118134,New York,Upper East Side
-73.99369049,40.74759674,New York,Chelsea
-73.99924469,40.74393082,New York,Chelsea
-73.96852112,40.75491714,New York,Turtle Bay
-73.99317932,40.73654175,New York,Greenwich Village
-73.88342285,40.74761963,Jackson Heights,Elmhurst
-73.97317505,40.75001526,New York,Murray Hill
-73.99105072,40.73321533,New York,Greenwich Village
-73.99785614,40.75634384,New York,Hells Kitchen
-73.97520447,40.7527504,New York,Midtown Center
-73.96810913,40.76250839,New York,Upper East Side
-74.00392914,40.70815659,New York,Financial District
-73.98384857,40.73602676,New York,Gramercy Park
-73.98415375,40.74926376,New York,Koreatown
-73.98780823,40.76481628,New York,Clinton
-73.98249817,40.77466583,New York,Lincoln Square
-73.99254608,40.75322723,New York,Garment District
-73.96302032,40.79428482,New York,Upper West Side
-73.94942474,40.80783081,New York,Harlem
-73.96707916,40.80361938,New York,Upper West Side
-73.98963165,40.73596573,New York,Gramercy Park
-73.86345673,40.76992416,Flushing,
-73.97212982,40.76284409,New York,Midtown Center
-73.97632599,40.76356125,New York,Midtown Center
-73.98997498,40.73281097,New York,Greenwich Village
-73.98563385,40.75896835,New York,Theater District-Times Square
-73.98405457,40.7665062,New York,Clinton
-73.9890976,40.75317001,New York,Garment District
-73.99045563,40.75123215,New York,Garment District
-73.87557983,40.77360916,Flushing,
-73.96412659,40.75734711,New York,Turtle Bay
-74.00920868,40.71640015,New York,Tribeca
-73.95541382,40.78269196,New York,Upper East Side
-73.97324371,40.75077057,New York,Turtle Bay
-73.97164154,40.75061417,New York,Turtle Bay
-73.98130035,40.74161911,New York,Kips Bay
-73.99227142,40.71265793,New York,Lower East Side
-73.98360443,40.73427963,New York,Gramercy Park
-73.87290955,40.7741394,Flushing,
-73.99427032,40.74271011,New York,Chelsea
-73.96337891,40.77746582,New York,Central Park
-73.99337769,40.73316574,New York,Greenwich Village
-73.97377777,40.75351334,New York,Midtown Center
-74.00660706,40.73086166,New York,West Village
-73.98400879,40.76015472,New York,Theater District-Times Square
-73.97872162,40.78581619,New York,Upper West Side
-73.99409485,40.75102997,New York,Chelsea
-73.98542023,40.75343323,New York,Garment District
-73.96765137,40.76293182,New York,Upper East Side
-74.00505066,40.75149918,New York,Chelsea
-73.97757721,40.78432083,New York,Upper West Side
-73.96369171,40.76568222,New York,Upper East Side
-74.00002289,40.74197006,New York,Chelsea
-74.01670074,40.70956802,New York,Battery Park City
-74.00879669,40.71377182,New York,Tribeca
-73.978508,40.7530632,New York,Midtown Center
-73.99201965,40.74414825,New York,Chelsea
-73.96629333,40.79460907,New York,Upper West Side
-73.95069122,40.77516556,New York,Yorkville
-73.97120667,40.74717331,New York,Tudor City
-73.96245575,40.77892685,New York,Central Park
-73.98378754,40.75572586,New York,Theater District-Times Square
-73.99398041,40.75133133,New York,Chelsea
-74.00504303,40.71910095,New York,Tribeca
-74.00411224,40.7423439,New York,Chelsea
-73.98757935,40.74892044,New York,Koreatown
-74.01486969,40.71828842,New York,Battery Park City
-73.99893188,40.73458099,New York,West Village
-73.9826355,40.76465225,New York,Clinton
-73.97070313,40.76465225,New York,Upper East Side
-74.00765228,40.74104691,New York,Meatpacking District
-73.95110321,40.77891159,New York,Yorkville
-73.9614563,40.77722549,New York,Upper East Side
-73.95368195,40.77096176,New York,Upper East Side
-73.96925354,40.79357147,New York,Upper West Side
-73.99782562,40.75639343,New York,Hells Kitchen
-73.97718048,40.77502441,New York,Lincoln Square
-73.97863007,40.74097443,New York,Kips Bay
-73.97370148,40.79463959,New York,Upper West Side
-74.01255798,40.71395874,New York,Tribeca
-73.97128296,40.76292419,New York,Midtown Center
-73.9732666,40.76110077,New York,Midtown Center
-73.98760986,40.74995804,New York,Koreatown
-73.93694305,40.7598114,Astoria,Astoria
-74.01186371,40.70989609,New York,Financial District
-74.00013733,40.73276138,New York,Greenwich Village
-73.95450592,40.78375626,New York,Upper East Side
-73.9882431,40.73175049,New York,Greenwich Village
-73.98636627,40.72623444,New York,East Village
-73.97200012,40.78178024,New York,Upper West Side
-73.9521637,40.78470612,New York,Upper East Side
-73.97959137,40.75511169,New York,Midtown Center
-73.78188324,40.64465714,Jamaica,
-73.98498535,40.77412415,New York,Lincoln Square
-74.00850677,40.70598984,New York,Financial District
-73.95066071,40.723629,Brooklyn,Greenpoint
-73.99453735,40.74555206,New York,Chelsea
-73.95600128,40.78455353,New York,Upper East Side
-73.95082092,40.78497314,New York,Upper East Side
-73.99103546,40.72787857,New York,East Village
-73.98698425,40.73895264,New York,Gramercy Park
-74.01589203,40.71107483,New York,Battery Park City
-73.98540497,40.74706268,New York,Midtown South Central
-73.96692657,40.78876114,New York,Upper West Side
-73.95978546,40.7627182,New York,Upper East Side
-73.97179413,40.74620056,New York,Tudor City
-73.97912598,40.77251434,New York,Lincoln Square
-73.93946838,40.7518959,Long Island City,Long Island City
-73.98461914,40.72859573,New York,East Village
-74.01091003,40.70448303,New York,Financial District
-73.97601318,40.78624344,New York,Upper West Side
-73.991539,40.75988007,New York,Clinton
-73.97541809,40.78983688,New York,Upper West Side
-74.00997162,40.70512009,New York,Financial District
-73.97276306,40.79579926,New York,Upper West Side
0,0,,
-73.99874878,40.76131821,New York,Clinton
-73.98092651,40.78178406,New York,Upper West Side
-73.99919891,40.73875046,New York,Chelsea
-73.97516632,40.76076126,New York,Midtown Center
-73.9838562,40.73193359,New York,Gramercy Park
-73.98356628,40.76541901,New York,Clinton
-73.96192932,40.76803207,New York,Upper East Side
-74.00718689,40.72793961,New York,Soho
-73.98699951,40.76621246,New York,Clinton
-73.98046112,40.76028442,New York,Theater District-Times Square
-73.98290253,40.74497604,New York,Midtown South Central
-73.99969482,40.73435211,New York,West Village
-73.96160126,40.79958725,New York,Upper West Side
-73.98890686,40.76348877,New York,Clinton
-73.78941345,40.64320755,Jamaica,
-74.00624084,40.73976517,New York,Meatpacking District
-73.99004364,40.73457336,New York,Gramercy Park
-73.99556732,40.74935532,New York,Chelsea
-73.98106384,40.75026703,New York,Midtown South Central
-73.91908264,40.76569748,Astoria,Astoria
-73.9901886,40.7375145,New York,Flatiron District
-73.96733093,40.78821945,New York,Upper West Side
-73.99134064,40.75019455,New York,Chelsea
-73.87298584,40.77415848,Flushing,
-73.77670288,40.64543915,Jamaica,
-73.99940491,40.7337265,New York,Greenwich Village
-73.78237915,40.64481354,Jamaica,
-73.95998383,40.77066422,New York,Upper East Side
-73.95405579,40.76713181,New York,Upper East Side
-73.9897995,40.75244141,New York,Garment District
-73.96324921,40.76626968,New York,Upper East Side
-73.97433472,40.73685074,New York,Kips Bay
-73.99103546,40.75127792,New York,Garment District
-73.93951416,40.7571106,Long Island City,Long Island City
-73.98136902,40.78087234,New York,Upper West Side
-73.9589386,40.76911926,New York,Upper East Side
-73.97681427,40.78832626,New York,Upper West Side
-73.97625732,40.74425125,New York,Kips Bay
-73.99612427,40.72544098,New York,Noho
-73.97796631,40.68498611,Brooklyn,Fort Greene
-73.99060059,40.7700386,New York,Clinton
-73.96681976,40.75712204,New York,Turtle Bay
-73.98627472,40.75634766,New York,Theater District-Times Square
-73.95962524,40.78023148,New York,Upper East Side
-73.9553299,40.77933884,New York,Upper East Side
-73.86332703,40.7689209,Flushing,
-74.00807953,40.74586487,New York,Chelsea
-74.00179291,40.74043655,New York,Chelsea
-73.95905304,40.78062057,New York,Upper East Side
-73.96180725,40.76000977,New York,Upper East Side
-73.96263885,40.75824738,New York,Sutton Place
-73.98932648,40.75772476,New York,Theater District-Times Square
-73.99045563,40.75518799,New York,Garment District
-73.98316956,40.74454117,New York,Kips Bay
-73.96582794,40.75820923,New York,Turtle Bay
-73.97785187,40.7833252,New York,Upper West Side
-73.99445343,40.76601028,New York,Clinton
-73.97525024,40.76183701,New York,Midtown Center
-73.98210144,40.77871704,New York,Lincoln Square
-73.9824295,40.75074387,New York,Midtown South Central
-74.01593018,40.71470642,New York,Battery Park City
-73.97515106,40.74967957,New York,Murray Hill
-73.9877243,40.73245621,New York,East Village
-73.98091888,40.7417984,New York,Kips Bay
-73.98200226,40.76362991,New York,Clinton
-73.99593353,40.73300552,New York,Greenwich Village
-73.98340607,40.76278305,New York,Theater District-Times Square
-73.94786072,40.79030991,New York,East Harlem
-73.97426605,40.76167297,New York,Midtown Center
-73.98136902,40.77371216,New York,Lincoln Square
-73.95069122,40.78624725,New York,East Harlem
-74.0020752,40.72982788,New York,Greenwich Village
-73.97633362,40.75426865,New York,Midtown Center
-73.94693756,40.780056,New York,Yorkville
-73.99227905,40.74933624,New York,Chelsea
-73.9718399,40.76246643,New York,Midtown Center
-73.96279144,40.77583694,New York,Upper East Side
-73.9836731,40.77120972,New York,Lincoln Square
-73.99530029,40.74961853,New York,Chelsea
-73.96912384,40.76423264,New York,Upper East Side
-73.97142792,40.78750992,New York,Upper West Side
-73.95388031,40.76626205,New York,Upper East Side
-73.95998383,40.77626038,New York,Upper East Side
-73.97626495,40.77588272,New York,Lincoln Square
0,0,,
-73.99164581,40.73180008,New York,Greenwich Village
-74.00447845,40.72153091,New York,Soho
-73.99959564,40.72829437,New York,Greenwich Village
-73.961586,40.75630569,New York,Sutton Place
-73.99385071,40.75130463,New York,Chelsea
-73.97524261,40.78789139,New York,Upper West Side
-73.98429871,40.75472641,New York,Midtown South Central
-73.97155762,40.76395035,New York,Upper East Side
-73.97689819,40.76358032,New York,Midtown Center
-73.9187088,40.75396347,Long Island City,Astoria
-73.99126434,40.74988174,New York,Chelsea
-73.97797394,40.7630806,New York,Midtown Center
-73.98768616,40.72451019,New York,East Village
-73.97814178,40.78361511,New York,Upper West Side
-73.98878479,40.75874329,New York,Clinton
-74.00054932,40.72992706,New York,Greenwich Village
-73.99452209,40.75060272,New York,Chelsea
-73.86579895,40.7707634,Flushing,
-73.94761658,40.76420975,New York,Roosevelt Island
-74.00830841,40.74097061,New York,Meatpacking District
-74.00177002,40.73552322,New York,West Village
-73.94500732,40.78311539,New York,Yorkville
-73.95079803,40.77501297,New York,Yorkville
-73.97850037,40.78318024,New York,Upper West Side
-73.97137451,40.76297379,New York,Midtown Center
-73.95272827,40.77664948,New York,Yorkville
-73.78395844,40.64864349,Jamaica,
-73.86334991,40.76937866,Flushing,
-73.95552826,40.78514099,New York,Upper East Side
-73.96815491,40.80028534,New York,Upper West Side
-73.97422028,40.77880096,New York,Upper West Side
-73.97546387,40.75204849,New York,Midtown Center
-73.97675323,40.78826141,New York,Upper West Side
-73.98191071,40.75630951,New York,Midtown Center
-74.00498199,40.74074173,New York,West Village
-73.95898438,40.76821136,New York,Upper East Side
-73.98755646,40.77915955,New York,Lincoln Square
-74.00543213,40.73932648,New York,West Village
0,0,,
-73.97093201,40.75806427,New York,Midtown Center
-73.99035645,40.73686981,New York,Flatiron District
-74.00978851,40.71236038,New York,Tribeca
-73.95806122,40.77300644,New York,Upper East Side
-73.9753952,40.74925995,New York,Murray Hill
-73.98143768,40.76877213,New York,Lincoln Square
-73.97720337,40.7897644,New York,Upper West Side
-73.9665451,40.76157379,New York,Upper East Side
0,0,,
-73.99066925,40.73962021,New York,Flatiron District
-73.98029327,40.75442123,New York,Midtown Center
-73.87312317,40.77407455,Flushing,
-73.97705841,40.68399048,Brooklyn,Fort Greene
-73.99009705,40.73268127,New York,Greenwich Village
-73.98105621,40.73330307,New York,Stuyvesant Town
-73.97824097,40.78531265,New York,Upper West Side
-73.99143219,40.75035095,New York,Chelsea
-73.97273254,40.78604889,New York,Upper West Side
-73.97224426,40.75700378,New York,Midtown Center
-74.00666809,40.73126984,New York,West Village
-73.98667145,40.75735092,New York,Theater District-Times Square
-74.01371002,40.71537018,New York,Battery Park City
-73.978302,40.7521553,New York,Midtown South Central
-74.00749969,40.73370361,New York,West Village
-73.97406006,40.74700546,New York,Murray Hill
-74.00387573,40.73279572,New York,West Village
-73.97666168,40.79014587,New York,Upper West Side
-73.99599457,40.76415634,New York,Clinton
-73.96743774,40.7661438,New York,Upper East Side
-73.99796295,40.73600006,New York,West Village
-73.98903656,40.77671432,New York,Lincoln Square
-73.96047974,40.75764084,New York,Sutton Place
-73.97795105,40.76232147,New York,Midtown Center
-74.01303101,40.70798874,New York,Financial District
-73.96630859,40.80397415,New York,Upper West Side
-73.99118805,40.74503708,New York,Midtown South Central
-73.96767426,40.77163315,New York,Upper East Side
-73.99864197,40.74519348,New York,Chelsea
-73.97506714,40.76147842,New York,Midtown Center
-73.95529175,40.71619034,Brooklyn,Greenpoint
-73.98757172,40.76710129,New York,Clinton
-73.97853851,40.74119949,New York,Kips Bay
-73.97647095,40.74424362,New York,Kips Bay
-73.98564911,40.75428772,New York,Theater District-Times Square
-74.00458527,40.72437286,New York,Soho
-73.9493103,40.78800583,New York,East Harlem
-73.97277832,40.75278473,New York,Turtle Bay
-73.97075653,40.75918961,New York,Midtown Center
-73.95301056,40.78022385,New York,Upper East Side
-73.97910309,40.75297928,New York,Midtown Center
-73.98448944,40.75992203,New York,Theater District-Times Square
-73.95603943,40.77878189,New York,Upper East Side
-73.97786713,40.74230957,New York,Kips Bay
-73.98960876,40.77257156,New York,Lincoln Square
-73.98286438,40.76678467,New York,Clinton
-73.97766113,40.72571564,New York,East Village
-73.98979187,40.74717331,New York,Chelsea
-73.97203064,40.75009155,New York,Turtle Bay
-73.95359039,40.78223038,New York,Upper East Side
-73.9813385,40.73304367,New York,Stuyvesant Town
-73.9067688,40.74537277,Woodside,Woodside
-73.98506165,40.74204636,New York,Midtown South Central
-73.98634338,40.7570343,New York,Theater District-Times Square
-73.98306274,40.76041031,New York,Theater District-Times Square
