STT,dropoff_longitude,dropoff_latitude,DOCensus_Tract
8207,-74.00406,40.75168,9900
8208,-73.98457,40.75702,11900
8209,0,0,
8210,-73.97328,40.78451,16900
8211,-73.96466,40.75581,8603
8212,-73.9467,40.77636,14402
8213,-73.99219,40.73464,6100
8214,-74.00987,40.7346,7500
8215,-73.99071,40.72438,3602
8216,-74.00006,40.72862,6500
8217,-73.97359,40.74815,8800
8218,-73.98014,40.74986,8200
8219,-74.00126,40.7425,8900
8220,-73.97584,40.74894,8000
8221,-73.98322,40.73161,4000
8222,-73.99347,40.72463,5502
8223,-73.98268,40.76665,13700
8224,-73.99298,40.75945,12100
8225,-73.97985,40.78214,16300
8226,-73.97286,40.75604,10000
8227,-73.9525,40.6213,75400
8228,-73.99321,40.74748,9500
8229,-74.00897,40.7383,7900
8230,-73.97959,40.73006,3400
8231,-73.98988,40.76219,12700
8232,-73.99855,40.73215,6500
8233,-73.97841,40.71359,1001
8234,-73.97045,40.78914,17700
8235,-73.98753,40.76053,12700
8236,-73.98161,40.7632,13100
8237,-73.99096,40.76602,13500
8238,-73.99827,40.68659,4900
8239,-73.95474,40.77914,14801
8240,-73.99126,40.75057,10100
8241,-73.97365,40.7627,11202
8242,-73.97467,40.75998,10200
8243,-73.99219,40.72738,5502
8244,-73.99189,40.73821,5200
8245,-74.01383,40.70871,1300
8246,-73.97697,40.75235,9200
8247,-73.98713,40.76561,13300
8248,-73.97986,40.7325,4400
8249,-73.97532,40.78722,16900
8250,-73.98439,40.73702,6400
8251,-73.96599,40.76703,12000
8252,-73.95507,40.77738,14000
8253,-73.97292,40.76499,14300
8254,-73.97793,40.76471,13700
8255,-73.99066,40.71728,1800
8256,-73.98185,40.77287,14900
8257,-73.96288,40.7657,11800
8258,-74.0002,40.75845,9900
8259,-73.99317,40.74229,5800
8260,-73.98246,40.77979,15900
8261,-73.97214,40.75415,9200
8262,-73.95294,40.76788,12400
8263,-74.0066,40.73642,7500
8264,-74.00609,40.67419,8500
8265,-73.96785,40.7873,14300
8266,-73.89033,40.7665,31700
8267,-74.00697,40.75149,9900
8268,-73.95187,40.82437,22500
8269,-73.98579,40.7564,11900
8270,-73.97569,40.77954,16100
8271,-73.99424,40.75644,11500
8272,-73.95275,40.82554,22900
8273,-73.98396,40.75675,11900
8274,0,0,
8275,-73.99926,40.72005,4500
8276,-73.98769,40.73753,5000
8277,-73.99035,40.73108,4200
8278,-74.008,40.74532,9900
8279,-73.96053,40.7679,12600
8280,-73.98033,40.73937,6600
8281,-73.95215,40.76959,13200
8282,-73.98232,40.74026,6800
8283,-74.00153,40.74858,9300
8284,-73.9912,40.72778,3800
8285,-73.96879,40.75917,10000
8286,-73.98251,40.73569,6400
8287,-73.93877,40.79247,18000
8288,-74.00282,40.76048,11700
8289,-73.96365,40.75575,8603
8290,-73.9748,40.79339,17900
8291,-73.96115,40.77769,14200
8292,-73.94983,40.77536,14401
8293,-73.9689,40.75884,10000
8294,-73.95094,40.77473,13600
8295,-73.9877,40.74429,5800
8296,-73.97046,40.75833,10000
8297,-73.98257,40.76331,13100
8298,-73.8726,40.77448,33100
8299,-73.97361,40.75754,10000
8300,-73.99158,40.74917,10100
8301,-73.91282,40.76261,14900
8302,-73.97684,40.74513,7000
8303,-73.99548,40.74957,9700
8304,-73.94598,40.8154,22800
8305,-73.86849,40.74725,46500
8306,-73.98641,40.75678,11900
8307,-73.97004,40.78645,17300
8308,-73.98768,40.74822,7600
8309,-73.98151,40.78016,15900
8310,-73.99104,40.73936,5200
8311,-73.97468,40.75511,9200
8312,-73.98535,40.76877,14500
8313,-73.95503,40.78747,16001
8314,-73.99551,40.75309,11100
8315,-73.98135,40.76179,13100
8316,-73.95962,40.69418,123700
8317,-73.99281,40.74315,9100
8318,-73.97778,40.75258,9200
8319,-74.00333,40.73555,7300
8320,-73.96232,40.77641,14200
8321,-73.99262,40.74877,10100
8322,-73.99644,40.73244,6300
8323,-73.98971,40.7573,11900
8324,-73.96048,40.7704,12800
8325,-74.02088,40.6324,13000
8326,-73.98625,40.75549,11300
8327,-73.87235,40.77449,33100
8328,-73.99063,40.73667,5200
8329,-73.99184,40.75988,12100
8330,-73.84148,40.69539,2600
8331,-73.9559,40.82248,22301
8332,-74.00555,40.75085,9900
8333,-73.95979,40.76615,11800
8334,-73.97278,40.78039,14300
8335,-73.99008,40.74334,5800
8336,-74.01046,40.71178,1300
8337,-73.95296,40.77684,14601
8338,-73.99282,40.75294,10900
8339,-73.97354,40.73924,6200
8340,-73.98706,40.72914,4000
8341,-74.17713,40.69511,980200
8342,-74.00668,40.71891,3300
8343,-73.99202,40.74265,5800
8344,-73.96958,40.7572,9800
8345,-73.98419,40.74016,6800
8346,-73.94438,40.72482,59100
8347,-73.98707,40.69149,1100
8348,-73.98062,40.72172,2601
8349,-73.97198,40.78195,16500
8350,-73.97883,40.73696,6400
8351,-74.00204,40.72691,4900
8352,-73.99656,40.7625,12900
8353,-73.98525,40.74783,7600
8354,-73.96501,40.76159,11000
8355,-73.96192,40.77954,14300
8356,-73.9479,40.7788,15200
8357,-73.98209,40.73126,4400
8358,-73.99024,40.75122,10900
8359,-73.9854,40.77345,15100
8360,-73.99623,40.75576,11100
8361,-73.95744,40.77375,13400
8362,-73.93592,40.79541,18800
8363,-73.98522,40.76065,12500
8364,-73.99567,40.75288,10300
8365,-73.9434,40.72078,47700
8366,-73.97131,40.76115,11202
8367,-73.97752,40.77434,15300
8368,-73.99132,40.74995,10100
8369,-74.00869,40.73816,7900
8370,-74.00901,40.70851,1502
8371,-73.97961,40.75941,10400
8372,-73.97136,40.75674,10000
8373,-73.98208,40.76867,14500
8374,-74.00844,40.70463,700
8375,-73.98107,40.78836,17100
8376,-73.94386,40.70727,50500
8377,-73.98844,40.74103,5600
8378,-73.99037,40.77327,15100
8379,-73.9886,40.74603,7600
8380,-73.97694,40.77577,15700
8381,-73.97791,40.75221,8200
8382,-73.95671,40.76813,12600
8383,-73.9101,40.76161,14700
8384,-73.9618,40.79872,18900
8385,-73.9876,40.74401,5600
8386,-73.98437,40.71316,202
8387,-73.91508,40.83613,17902
8388,-73.99367,40.73024,5700
8389,-73.99145,40.76009,12100
8390,-73.95959,40.77707,14200
8391,-73.97956,40.74367,7000
8392,-73.99849,40.7238,4900
8393,-73.98226,40.78257,16300
8394,-73.98233,40.77275,14900
8395,-73.987,40.7295,4000
8396,-73.95477,40.77813,14801
8397,-73.96584,40.79519,18500
8398,-73.98483,40.76044,12500
8399,-73.97443,40.75006,8800
8400,-73.96761,40.76597,12200
8401,-73.9554,40.77007,13400
8402,-73.95281,40.78594,15801
8403,-74.01029,40.70944,1502
8404,-74.00562,40.73824,7900
8405,-73.98786,40.72708,3800
8406,-74.00372,40.74818,9300
8407,-73.99652,40.74283,8700
8408,-73.9799,40.74595,7200
8409,-74.00947,40.73827,7900
8410,-73.9841,40.75852,12500
8411,-73.87118,40.77417,33100
8412,-73.9806,40.76292,13100
8413,-73.98259,40.72018,2201
8414,-73.96583,40.75453,9800
8415,-73.98768,40.75646,11900
8416,-73.95881,40.76557,11800
8417,-73.98409,40.75503,11900
8418,-73.96012,40.77889,14200
8419,-73.98678,40.76835,13900
8420,-73.96988,40.7531,9000
8421,-73.96709,40.81067,20500
8422,-73.98634,40.68674,4100
8423,-73.96812,40.75986,11203
8424,-73.97224,40.79407,18300
8425,-73.9783,40.74172,7000
8426,-73.97807,40.7459,7200
8427,-73.95803,40.7788,14000
8428,-73.97284,40.75318,9200
8429,-73.95619,40.77884,14801
8430,-73.99069,40.71823,1800
8431,-73.97908,40.76678,13700
8432,-73.99087,40.75584,11500
8433,-73.99453,40.75373,11100
8434,-73.77639,40.64599,71600
8435,-73.95495,40.76581,12400
8436,-74.00308,40.74728,9300
8437,0,0,
8438,-73.9734,40.77965,14300
8439,-73.97839,40.75045,8000
8440,-74.00603,40.7401,7900
8441,-73.97346,40.75827,10200
8442,-73.95679,40.74778,100
8443,-73.95225,40.80334,21800
8444,-73.94966,40.81394,21500
8445,-73.97328,40.76004,10200
8446,-74.00843,40.71993,3300
8447,-73.98689,40.74397,5600
8448,-73.99083,40.75044,10100
8449,-73.96335,40.71774,55500
8450,-73.96057,40.77047,12800
8451,-74.00816,40.7169,3300
8452,-74.00214,40.75572,9900
8453,-73.97536,40.75539,9400
8454,-73.99441,40.74596,9100
8455,-73.94266,40.84165,25500
8456,-73.99371,40.7518,10100
8457,-73.9729,40.78051,16500
8458,-73.95774,40.76888,12600
8459,-73.99863,40.73488,6300
8460,-73.98211,40.74647,7400
8461,-73.99983,40.73873,8100
8462,-73.98824,40.74349,5800
8463,-73.98341,40.72619,3200
8464,-74.00515,40.7132,3100
8465,-73.95686,40.7709,13400
8466,-73.99138,40.75022,10100
8467,-73.96613,40.7539,8603
8468,-73.99203,40.73208,6100
8469,-73.9557,40.76785,12400
8470,-73.96547,40.76088,10800
8471,-73.98059,40.73056,4400
8472,-73.99145,40.76022,12100
8473,-73.9797,40.73512,6000
8474,-73.98759,40.73339,4200
8475,-73.94913,40.7883,16600
8476,-73.90705,40.76143,29700
8477,-73.95828,40.71721,55300
8478,-73.95911,40.77147,13400
8479,-73.8747,40.72981,50500
8480,-73.98177,40.74627,7200
8481,-74.00032,40.74286,8900
8482,-73.94734,40.77954,15200
8483,-73.98369,40.76248,13100
8484,-73.95486,40.78284,14802
8485,-73.98854,40.76424,13300
8486,-73.98505,40.75626,11900
8487,-73.98367,40.7496,8200
8488,-73.95879,40.7188,55300
8489,-73.97938,40.75288,9400
8490,-73.89806,40.73768,24300
8491,-73.97001,40.76201,11203
8492,-73.97452,40.76254,11201
8493,-73.95114,40.76904,13200
8494,-73.99489,40.74004,8700
8495,-74.00603,40.73995,7900
8496,-73.96343,40.76445,11800
8497,-73.97583,40.75457,9200
8498,-73.951,40.77776,14602
8499,-73.95524,40.7829,15002
8500,-73.97091,40.75511,9800
8501,-73.98175,40.71449,1200
8502,-73.98758,40.75571,11300
8503,-73.98155,40.66865,15300
8504,-73.94378,40.77784,15200
8505,-73.98843,40.72765,3800
8506,-73.77636,40.64614,71600
8507,-73.98424,40.75464,8400
8508,-73.98948,40.75879,12100
8509,-73.98846,40.7591,12100
8510,-73.99158,40.74309,5800
8511,-73.97827,40.68499,3900
8512,-73.77647,40.64519,71600
8513,-73.73061,40.65817,66000
8514,-73.96266,40.76314,11000
8515,-73.96913,40.75854,10000
8516,-73.99205,40.7528,10900
8517,-73.95289,40.77668,14601
8518,-73.96964,40.78549,17300
8519,-73.97836,40.76659,14300
8520,-73.97333,40.78949,17300
8521,-74.00573,40.73589,7700
8522,-73.99119,40.76286,12700
8523,-73.96633,40.75488,9800
8524,-73.94485,40.77993,15200
8525,-73.9173,40.74283,23500
8526,-73.96391,40.77708,14300
8527,-73.99628,40.7373,5400
8528,-73.95906,40.77188,12800
8529,-73.98201,40.7584,12500
8530,-73.98179,40.74709,7400
8531,-73.95143,40.77942,14602
8532,-73.95573,40.7797,14802
8533,-73.97981,40.75472,9400
8534,-74.0145,40.70457,31900
8535,-73.95529,40.71324,51900
8536,-73.9825,40.75576,9600
8537,-73.99104,40.73307,6100
8538,-73.98296,40.76172,13100
8539,-73.99429,40.73629,5400
8540,-73.98826,40.72088,3001
8541,-73.98315,40.69654,1500
8542,-73.9971,40.71666,4100
8543,-73.99478,40.7503,10100
8544,-73.97791,40.76226,10400
8545,-73.98834,40.73215,4200
8546,-73.92654,40.76335,7500
8547,-73.96881,40.75737,9800
8548,-73.783,40.64393,71600
8549,0,0,
8550,-73.98092,40.72964,3400
8551,-73.95752,40.77956,14801
8552,0,0,
8553,-73.9879,40.74367,5600
8554,-73.97982,40.75949,10400
8555,-73.99169,40.74439,5800
8556,-73.97443,40.78348,16500
8557,-73.83167,40.75899,87100
8558,-73.9988,40.72725,5501
8559,-73.97521,40.75799,10200
8560,-73.98563,40.73845,6800
8561,-73.99206,40.76443,12900
8562,-73.99049,40.76108,12700
8563,-73.97331,40.74822,8800
8564,-73.99082,40.75102,10100
8565,-73.96508,40.80352,19900
8566,0,0,
8567,-73.9789,40.76198,10400
8568,-74.00465,40.71607,3100
8569,-73.98792,40.75968,11900
8570,-73.97899,40.77754,15700
8571,-73.97022,40.75943,10000
8572,-73.9706,40.76054,10000
8573,-73.95922,40.79923,19300
8574,-73.96243,40.77062,12800
8575,-73.96079,40.76085,10602
8576,-74.01475,40.71028,31704
8577,-74.0037,40.71703,3100
8578,-73.99264,40.75335,11100
8579,-73.97473,40.76512,14300
8580,-74.00174,40.73536,7300
8581,-74.00183,40.72481,4900
8582,-73.95569,40.7811,14802
8583,-73.98262,40.77524,15300
8584,-73.94745,40.77954,15400
8585,-73.93439,40.85539,28100
8586,-73.98109,40.75825,9600
8587,-74.00362,40.72266,4700
8588,-74.00116,40.72116,4700
8589,-73.98278,40.74195,6800
8590,-73.97246,40.7592,10000
8591,-73.94725,40.68138,24900
8592,-73.90279,40.72053,52100
8593,-73.97871,40.76397,13700
8594,-73.96265,40.71242,55100
8595,-73.95766,40.76539,11600
8596,-73.96333,40.76952,12800
8597,-73.97389,40.76138,10200
8598,-73.78966,40.64287,71600
8599,-73.96806,40.80054,19100
8600,-73.78721,40.64667,71600
8601,-73.9712,40.76016,10000
8602,-73.95604,40.77607,14000
8603,-73.99803,40.75605,11100
8604,-73.97583,40.76202,10400
8605,-73.98892,40.72259,3601
8606,-73.99849,40.74206,8700
8607,-73.98214,40.74176,6800
8608,-73.90757,40.69038,40900
8609,-73.97609,40.75706,9400
8610,-73.97164,40.78731,17300
8611,-73.99437,40.73959,5400
8612,-73.9824,40.77256,14900
8613,-73.98843,40.76176,12700
8614,-73.9852,40.73781,5000
8615,-73.97669,40.72713,2800
8616,-73.98513,40.77846,15900
8617,-73.99092,40.76099,12100
8618,-73.9883,40.75125,10900
8619,-73.96016,40.76813,12600
8620,-73.99554,40.74652,9100
8621,-73.97462,40.75317,9200
8622,-73.98614,40.7518,8400
8623,-73.96141,40.76464,11800
8624,-73.99266,40.74325,9100
8625,-73.98793,40.75966,11900
8626,-73.96292,40.71013,54900
8627,-73.97857,40.75102,8200
8628,-73.99283,40.76741,13500
8629,-74.00219,40.73288,7300
8630,-73.99825,40.73701,7100
8631,-73.99709,40.71347,800
8632,-74.00253,40.76073,11700
8633,-73.96143,40.79603,14300
8634,-73.98233,40.77132,14900
8635,-73.97842,40.73667,6000
8636,-73.99027,40.71791,1800
8637,-73.99371,40.74575,9100
8638,-73.97113,40.79536,18300
8639,-73.96339,40.77516,14200
8640,-73.90011,40.75211,29300
8641,-73.99161,40.74314,5800
8642,-73.96064,40.76975,12800
8643,-73.99186,40.72225,3601
8644,-73.97893,40.7571,9600
8645,-73.98395,40.76046,12500
8646,-74.01535,40.71466,31703
8647,-73.95462,40.785,16001
8648,-73.99095,40.75582,11500
8649,-73.96788,40.75971,10800
8650,-73.97586,40.75223,9200
8651,-73.96609,40.79007,17700
8652,-73.96823,40.7681,12200
8653,-73.97974,40.78407,16700
8654,-73.90604,40.77174,11900
8655,-73.9625,40.76349,11000
8656,-73.98449,40.75464,11300
8657,-73.95027,40.77538,13600
8658,-73.96411,40.76127,11000
8659,-73.98013,40.74957,8200
8660,-73.98105,40.77421,15300
8661,-73.99598,40.75886,11500
8662,-73.96967,40.75677,9800
8663,-73.97349,40.74365,6200
8664,-73.97185,40.74597,8601
8665,-74.00577,40.72868,6700
8666,-74.00603,40.70643,1502
8667,-73.93562,40.81551,21000
8668,-73.98246,40.73582,6400
8669,-73.96295,40.77405,13000
8670,-74.00478,40.7348,7300
8671,-73.98464,40.76494,13300
8672,-73.98781,40.74506,7600
8673,-73.99176,40.74444,9100
8674,-73.98211,40.76931,14500
8675,-73.98922,40.74788,10100
8676,-73.98537,40.75443,11300
8677,-74.01418,40.71735,31703
8678,-73.81171,40.7278,122702
8679,-73.98111,40.76054,13100
8680,-73.99157,40.74922,10100
8681,-73.96467,40.7673,12000
8682,-73.97601,40.76393,11201
8683,-74.0031,40.73333,7300
8684,0,0,
8685,-73.95581,40.77961,14802
8686,-73.95242,40.72327,56900
8687,-73.98204,40.77752,15700
8688,-73.95969,40.67672,30500
8689,-73.99479,40.75028,10100
8690,-74.00053,40.73009,6500
8691,-73.96458,40.76625,12000
8692,-73.97372,40.75722,10000
8693,-73.94211,40.66973,33700
8694,-73.96778,40.79883,19100
8695,-73.97776,40.7537,9400
8696,-73.98565,40.77823,15500
8697,-73.9667,40.76423,11402
8698,-73.97219,40.78233,16500
8699,-73.94825,40.77419,13600
8700,-73.95622,40.78824,14300
8701,-73.96173,40.77677,14200
8702,-73.97562,40.75227,9200
8703,-74.00571,40.75068,9900
8704,-73.93025,40.69406,28900
8705,-73.98512,40.67056,13700
8706,-73.97786,40.76462,13700
8707,-73.94215,40.7113,49500
8708,-73.96119,40.77003,12800
8709,-73.9935,40.73619,5400
8710,-73.93177,40.70573,45300
8711,-74.00307,40.71581,3100
8712,-73.98465,40.75511,11900
8713,-74.00218,40.70901,1501
8714,-73.99008,40.7325,4200
8715,-74.00853,40.73347,7500
8716,-73.95237,40.77986,14602
8717,-73.99048,40.75653,11500
8718,-73.9927,40.72599,5502
8719,-73.97544,40.74116,7000
8720,-73.98586,40.72225,3002
8721,-73.97859,40.7633,13700
8722,-74.00724,40.70809,1502
8723,-73.98874,40.74866,10100
8724,-73.99064,40.75105,10900
8725,-74.00961,40.7143,2100
8726,-73.96755,40.76886,12200
8727,-73.96483,40.80346,19900
8728,-73.99165,40.74479,9100
8729,-73.95105,40.78409,15801
8730,-73.98051,40.74685,7200
8731,-73.98908,40.72034,3001
8732,-73.97934,40.72429,2602
8733,-73.9797,40.76324,13700
8734,-73.95573,40.76584,12400
8735,-74.0019,40.73271,7100
8736,-73.9717,40.7897,17700
8737,-73.98894,40.74801,7600
8738,-73.98769,40.74526,7600
8739,-73.80392,40.65825,71600
8740,-73.93373,40.74517,17900
8741,-73.99843,40.74036,8100
8742,-74.00128,40.73373,7100
8743,0,0,
8744,-73.98449,40.73717,5000
8745,-73.96162,40.76823,12600
8746,-73.99617,40.72034,4100
8747,-73.9903,40.73695,5200
8748,-73.95232,40.78994,16800
8749,-73.96681,40.7601,10800
8750,-73.98959,40.77306,15100
8751,-73.94303,40.76111,3700
8752,-73.97895,40.75441,9400
8753,-73.96226,40.67535,30500
8754,-73.98134,40.75876,12500
8755,-73.96686,40.76665,12000
8756,-73.98231,40.75632,9600
8757,-73.97503,40.75242,9200
8758,-73.96384,40.80817,20500
8759,-73.98947,40.72918,3800
8760,-73.98042,40.7815,16300
8761,-73.9904,40.75095,10900
8762,-73.99048,40.75608,11300
8763,-73.96357,40.80206,19300
8764,-74.00755,40.74097,7900
8765,-73.98215,40.74989,8200
8766,-73.99612,40.75084,10300
8767,-73.98194,40.77193,14900
8768,-73.95944,40.76325,11800
8769,-73.97432,40.78482,16900
8770,-74.003,40.72784,3700
8771,-73.99316,40.74783,9500
8772,-73.95954,40.8139,21100
8773,-73.97348,40.7572,10000
8774,-73.9815,40.78456,16700
8775,-73.97513,40.74612,7800
8776,-73.80752,40.6553,71600
8777,-74.00273,40.7338,7300
8778,-73.87266,40.77432,33100
8779,-73.99364,40.73428,6100
8780,-73.91383,40.75824,15300
8781,-73.99493,40.7501,10100
8782,-73.98343,40.74148,6800
8783,-73.97985,40.75481,9400
8784,-74.00137,40.7174,3100
8785,-73.95216,40.7914,16800
8786,-73.97681,40.76482,11201
8787,-73.97922,40.762,13100
8788,-73.9812,40.78175,16300
8789,-73.97818,40.74871,8000
8790,-73.94597,40.82955,23700
8791,-73.96145,40.76846,12600
8792,-74.00897,40.73813,7900
8793,-73.9725,40.74656,7800
8794,-73.95684,40.77517,14000
8795,-74.00031,40.72875,6500
8796,-73.99135,40.75034,10100
8797,-73.94951,40.78528,15802
8798,-73.98469,40.75966,12500
8799,-73.97315,40.7552,9200
8800,-73.98769,40.74978,7600
8801,-73.97763,40.75236,9200
8802,-73.91684,40.77369,9700
8803,-74.00181,40.71576,3100
8804,-73.99818,40.73753,7100
8805,-73.98988,40.72055,3601
8806,-73.96524,40.75935,10800
8807,-73.9698,40.75289,9000
8808,-73.95812,40.64038,51602
8809,-73.96058,40.76165,11000
8810,-73.96625,40.78979,17700
8811,-73.96523,40.76411,11402
8812,-73.91033,40.8443,22703
8813,-74.03099,40.74949,18500
8814,-74.00121,40.75707,9900
8815,-73.99092,40.76521,13300
8816,-73.97526,40.75042,8000
8817,-73.94968,40.82732,23300
8818,-73.98199,40.75787,12500
8819,-74.00807,40.70474,700
8820,-74.00516,40.74074,7700
8821,-73.98631,40.71948,3001
8822,0,0,
8823,-73.95425,40.81801,21900
8824,-74.00563,40.74515,8900
8825,-73.98767,40.74443,5800
8826,-73.98153,40.74119,6800
8827,-73.97518,40.76125,10200
8828,-73.86485,40.77031,33100
8829,-73.98221,40.76455,13700
8830,-73.95946,40.77726,14200
8831,-74.00304,40.74904,9300
8832,-73.98392,40.74957,8400
8833,-73.99471,40.71867,1800
8834,-74.00647,40.73934,7900
8835,-73.97497,40.7878,17500
8836,-74.00687,40.73045,6900
8837,-73.87089,40.77418,33100
8838,-73.97019,40.75223,9000
8839,-73.99469,40.72487,4300
8840,-73.9428,40.79395,18000
8841,-73.99368,40.72921,5700
8842,-73.97529,40.7576,10200
8843,-73.96771,40.79451,18500
8844,-73.98322,40.75613,11900
8845,-73.93803,40.8047,19600
8846,-73.96788,40.80103,19100
8847,-73.99604,40.75574,11100
8848,-73.98633,40.75018,8400
8849,-73.98221,40.73748,6400
8850,-73.99634,40.76341,12900
8851,-74.00933,40.71382,2100
8852,-73.97195,40.67473,15900
8853,-73.97181,40.76305,11202
8854,-73.96449,40.80754,20500
8855,-73.94934,40.81453,21703
8856,-73.72737,40.75849,152902
8857,-73.98725,40.75611,11300
8858,-73.9843,40.75447,8400
8859,-73.9867,40.70185,2100
8860,-73.949,40.77414,13600
8861,-73.95506,40.76818,12400
8862,-73.99776,40.74504,9100
8863,-74.00714,40.74388,9900
8864,-73.96907,40.67289,15900
8865,-73.95831,40.77861,14000
8866,-73.95548,40.7768,14000
8867,-74.00194,40.73642,7700
8868,-73.94464,40.80032,18400
8869,-73.9901,40.72649,3800
8870,-73.98594,40.75948,12500
8871,-73.98287,40.72263,2202
8872,-74.01334,40.71495,2100
8873,-73.98026,40.74585,7200
