STT,pickup_longitude,pickup_latitude,PUCensus_Tract
5843,-73.9874,40.75626,11900
5844,-73.98748,40.72004,3001
5845,-73.99471,40.68945,4500
5846,-73.99112,40.7301,5700
5847,-73.97033,40.78402,16900
5848,-74.0051,40.72289,3700
5849,-73.98631,40.77725,15500
5850,-73.98838,40.73165,4200
5851,-73.86286,40.76878,33100
5852,-73.9751,40.74945,8800
5853,-73.99143,40.7471,9500
5854,-73.97883,40.78754,17100
5855,-73.98626,40.7554,11300
5856,-73.99262,40.75257,10900
5857,-73.98578,40.74399,5600
5858,-73.98902,40.74377,5800
5859,-73.9675,40.79261,18100
5860,-73.9591,40.77723,14000
5861,-73.98076,40.74231,7200
5862,-73.98008,40.76568,13700
5863,-73.95652,40.77831,14801
5864,-73.98544,40.74209,5600
5865,-73.97714,40.74711,8000
5866,-73.97865,40.78574,16700
5867,-73.97473,40.75326,9200
5868,-74.01559,40.71585,31703
5869,-73.98024,40.74877,8200
5870,-73.98493,40.76836,13900
5871,-74.00021,40.71956,4500
5872,-73.96924,40.78538,14300
5873,-73.99139,40.75015,10100
5874,-73.98979,40.76242,12700
5875,-73.99814,40.76071,11700
5876,-73.98624,40.75837,11900
5877,0,0,
5878,-73.9658,40.7686,12200
5879,-73.78932,40.64711,71600
5880,-73.98557,40.76878,14500
5881,-73.98595,40.75274,11300
5882,-73.97713,40.78491,16700
5883,-73.97121,40.76114,11202
5884,-73.98836,40.74844,7600
5885,-73.99614,40.71899,4100
5886,-73.9827,40.78232,16300
5887,-74.00927,40.71014,1502
5888,-73.99723,40.71933,4100
5889,-73.9594,40.77437,14000
5890,0,0,
5891,-73.94571,40.77555,14402
5892,-74.0042,40.74215,8300
5893,-73.97522,40.76158,10400
5894,-73.97003,40.78452,16900
5895,-73.9659,40.75436,9800
5896,-73.96932,40.76669,12200
5897,-73.97775,40.73791,6200
5898,-73.97548,40.75749,10200
5899,-73.96356,40.7774,14300
5900,-73.98236,40.76247,13100
5901,-74.00764,40.74127,7900
5902,-73.98759,40.76052,12700
5903,-73.98651,40.74777,7600
5904,-73.97729,40.74209,7000
5905,-74.00777,40.74284,9900
5906,-74.00953,40.70458,900
5907,-73.93806,40.80363,19600
5908,-73.99783,40.73594,6300
5909,-73.9933,40.69008,900
5910,-73.98278,40.76397,13100
5911,-73.97565,40.74466,7000
5912,-73.97157,40.76447,11401
5913,-73.94669,40.77913,15200
5914,-73.97327,40.7639,11202
5915,-73.99461,40.72813,5501
5916,-73.98111,40.75911,12500
5917,-73.95597,40.77897,14801
5918,-73.99239,40.74374,9100
5919,-73.98408,40.74414,7400
5920,-73.99727,40.73685,7100
5921,-73.99245,40.71405,600
5922,-73.98303,40.72285,3200
5923,-73.97828,40.74159,6600
5924,-73.99598,40.75316,10300
5925,-73.87523,40.75573,27500
5926,-73.78381,40.64858,71600
5927,-73.99147,40.7449,9500
5928,-74.00563,40.72553,3700
5929,-73.98988,40.76259,12700
5930,-73.99608,40.73271,6300
5931,-74.00464,40.70535,1502
5932,-74.00812,40.72245,3300
5933,-73.87327,40.77413,33100
5934,-73.97833,40.78832,17100
5935,0,0,
5936,-74.00831,40.71205,2100
5937,-73.99115,40.74493,5800
5938,-73.99251,40.73775,5400
5939,-73.97441,40.7507,8800
5940,-73.95987,40.76258,11000
5941,-73.96827,40.76161,11203
5942,-73.99858,40.73506,7100
5943,-73.96511,40.75937,10800
5944,-74.01469,40.71401,31703
5945,-73.98904,40.76367,13300
5946,-73.97853,40.77749,15700
5947,-73.98983,40.74357,5800
5948,-73.98297,40.74204,6800
5949,-73.9852,40.73839,6800
5950,-73.98148,40.77107,14900
5951,-73.96576,40.76557,12000
5952,-73.94695,40.77334,13600
5953,0,0,
5954,-73.97821,40.76647,13700
5955,-73.98681,40.76652,13900
5956,-73.99439,40.75075,10100
5957,-73.97117,40.75826,10000
5958,-74.01308,40.71599,2100
5959,-73.9764,40.78061,16100
5960,-74.00185,40.74584,8900
5961,-73.98776,40.73234,4000
5962,-73.9787,40.75832,9600
5963,-74.00723,40.72703,3700
5964,-74.01316,40.71698,31703
5965,-74.00427,40.75849,9900
5966,-73.953,40.7775,14601
5967,-73.9825,40.74907,8200
5968,-73.96743,40.79324,18100
5969,-73.98498,40.76842,13900
5970,-73.955,40.78021,14802
5971,-73.9639,40.76807,12000
5972,-73.94415,40.78813,16400
5973,-73.98262,40.73149,4800
5974,-73.9693,40.766,12200
5975,-73.99213,40.72478,3602
5976,-74.00468,40.71928,3300
5977,-73.95828,40.76451,11600
5978,-74.00083,40.72758,6500
5979,-74.00473,40.74184,8300
5980,-73.94451,40.80629,20000
5981,-73.985,40.76095,12500
5982,-73.97036,40.76211,11203
5983,-73.94864,40.77169,13600
5984,-73.95076,40.77929,14602
5985,-73.95895,40.81504,21100
5986,-73.99477,40.75045,10300
5987,-73.95476,40.76413,11600
5988,-73.99499,40.74,8700
5989,-73.96385,40.7737,13000
5990,-73.99358,40.74739,9500
5991,-73.99762,40.73629,7100
5992,-73.96544,40.7555,9800
5993,-73.98986,40.76714,13300
5994,-73.78362,40.64867,71600
5995,-73.98912,40.74142,5600
5996,-73.95162,40.79349,16800
5997,-73.98276,40.764,13100
5998,-73.98958,40.77274,14700
5999,-73.97625,40.74963,8000
6000,-73.97389,40.76274,11202
6001,-73.96132,40.77511,14200
6002,-73.9975,40.74163,8700
6003,-73.97741,40.78439,16500
6004,-73.99185,40.73792,5200
6005,-73.95855,40.7684,12600
6006,-74.00864,40.70421,700
6007,-73.95282,40.78626,16001
6008,-73.7878,40.64146,71600
6009,-73.9838,40.76046,12500
6010,-74.00032,40.72562,4900
6011,-73.97354,40.76358,11201
6012,-73.9814,40.77904,15900
6013,-73.96705,40.7726,14300
6014,-73.99297,40.75769,11500
6015,-73.97792,40.76094,10400
6016,-73.98596,40.72276,3002
6017,-73.98228,40.76591,13700
6018,-73.94965,40.79627,17401
6019,-73.98584,40.73102,4000
6020,-73.98888,40.74835,10100
6021,-73.99481,40.73151,5900
6022,-73.96723,40.76351,11402
6023,-74.01248,40.71702,3900
6024,-73.96367,40.80304,19701
6025,-74.00476,40.73144,6700
6026,-73.98224,40.75944,12500
6027,-73.99785,40.72941,6500
6028,-73.98028,40.76573,13700
6029,-74.00051,40.72378,4900
6030,-74.00146,40.7309,6500
6031,-73.98591,40.74748,7600
6032,-73.97044,40.75809,10000
6033,-73.9954,40.68807,4500
6034,-73.98661,40.72568,3200
6035,-73.95648,40.77128,13400
6036,-73.99142,40.7653,13500
6037,-73.98739,40.71424,600
6038,-73.99466,40.72608,5502
6039,-73.98749,40.72177,3001
6040,-74.00493,40.74154,8300
6041,-73.98942,40.7418,5800
6042,-73.97826,40.75583,9400
6043,-73.95517,40.691,24100
6044,-73.9969,40.7472,9500
6045,-73.97254,40.79395,18300
6046,-73.94325,40.78943,17000
6047,-73.95718,40.74841,23801
6048,-73.97602,40.75558,9400
6049,-74.00922,40.70701,700
6050,0,0,
6051,-73.97699,40.74348,7000
6052,-73.98742,40.73938,5600
6053,-73.95467,40.76966,13400
6054,-73.98244,40.77527,15300
6055,-73.99907,40.7342,6300
6056,-73.96736,40.77217,14300
6057,-73.95246,40.77272,13800
6058,-73.99955,40.72669,4900
6059,-73.99129,40.75512,11300
6060,-73.96486,40.79145,18100
6061,-73.98575,40.76214,12500
6062,-74.00184,40.71958,4700
6063,-73.99714,40.72535,4900
6064,-73.98456,40.7539,8400
6065,-73.96989,40.78968,17700
6066,-73.99455,40.74589,9100
6067,-73.96117,40.76094,11000
6068,-74.0004,40.72714,4900
6069,-74.00933,40.71544,2100
6070,-73.97325,40.76379,11202
6071,-73.99749,40.75372,10300
6072,-73.95736,40.78205,15002
6073,-73.99038,40.75106,10900
6074,-73.9305,40.69297,28900
6075,-73.98555,40.76808,13900
6076,-73.96345,40.77143,12800
6077,-73.9821,40.76581,13700
6078,-73.98875,40.72264,3001
6079,-73.78919,40.64677,71600
6080,-73.99904,40.74452,8700
6081,-73.96285,40.7781,14200
6082,-73.87087,40.77374,33100
6083,-74.01391,40.70914,1300
6084,-73.9903,40.75132,10900
6085,-73.96053,40.77313,12800
6086,-73.98405,40.75515,11900
6087,-73.96257,40.77909,14300
6088,-73.98567,40.73529,4800
6089,-74.00867,40.7041,700
6090,-73.98518,40.74203,5600
6091,-74.01009,40.72081,3900
6092,-74.01592,40.71522,31703
6093,-73.96406,40.80782,20500
6094,-73.99455,40.75114,10300
6095,-73.98653,40.7339,4800
6096,-73.78122,40.645,71600
6097,-74.00139,40.73186,6700
6098,-73.97435,40.75092,9200
6099,-74.00603,40.73985,7900
6100,-73.97759,40.77406,15300
6101,-73.98741,40.73564,5000
6102,-73.9683,40.76617,12200
6103,-73.95657,40.76677,12400
6104,-73.97826,40.76228,10400
6105,-73.99098,40.74973,10100
6106,-73.98805,40.74992,10900
6107,-73.95743,40.77041,13400
6108,-73.9778,40.78703,17100
6109,-73.97353,40.73839,6200
6110,-73.9809,40.76478,13700
6111,-73.98744,40.73263,4000
6112,-74.01162,40.70934,1300
6113,-73.98969,40.75644,11300
6114,-74.00653,40.7376,7900
6115,-73.9841,40.75514,11900
6116,-73.99173,40.73523,5200
6117,-73.95763,40.77409,14000
6118,-73.98674,40.73397,5000
6119,-74.01329,40.71453,2100
6120,-73.99105,40.74554,9500
6121,-73.99054,40.73077,5700
6122,-73.8712,40.77394,33100
6123,-73.98974,40.73852,5200
6124,-73.98615,40.72236,3002
6125,-73.99599,40.75394,11100
6126,-73.99322,40.7474,9500
6127,-73.96092,40.77519,14200
6128,-73.97412,40.75404,9200
6129,-73.97074,40.7609,11203
6130,-73.96822,40.75511,9800
6131,-73.97568,40.76075,10400
6132,-74.00574,40.73758,7900
6133,-74.00042,40.71425,2900
6134,0,0,
6135,-73.95615,40.76777,12600
6136,-73.95627,40.76353,11600
6137,-73.91825,40.75552,15900
6138,-73.98476,40.76765,13900
6139,-73.99173,40.74971,10100
6140,-73.9891,40.73618,5000
6141,-73.9955,40.75953,11500
6142,-73.98702,40.7509,10900
6143,-73.96458,40.77283,13000
6144,-73.99371,40.69,4500
6145,-73.98908,40.76848,13500
6146,-73.87449,40.77404,33100
6147,-73.97447,40.75546,9200
6148,-73.95722,40.78292,15002
6149,-73.95116,40.77882,14602
6150,-73.91398,40.7652,6502
6151,-73.96847,40.75919,10000
6152,-73.96751,40.75903,10800
6153,-73.962,40.76374,11800
6154,-73.97504,40.74222,7000
6155,-73.99199,40.72641,5502
6156,-73.95773,40.78044,15002
6157,-73.98988,40.72552,3602
6158,-73.99701,40.72552,4900
6159,-73.98502,40.73618,4800
6160,-73.9746,40.76542,14300
6161,-73.95895,40.78124,15002
6162,-73.98567,40.752,8400
6163,-73.94832,40.80089,19000
6164,-73.98065,40.76037,13100
6165,-73.98096,40.74176,6600
6166,-73.97789,40.75367,9400
6167,-73.9814,40.781,16300
6168,-73.99209,40.75917,12100
6169,-73.98013,40.76563,13700
6170,-73.96183,40.77045,12800
6171,-73.95783,40.71791,55300
6172,-73.9889,40.72687,3800
6173,-73.96232,40.76297,11000
6174,-73.96506,40.7595,10800
6175,-74.0008,40.74719,9300
6176,-73.95821,40.76865,12600
6177,-73.86283,40.76906,33100
6178,-73.97764,40.74786,8000
6179,-73.99172,40.75017,10100
6180,-73.9587,40.77498,14000
6181,-73.95904,40.77218,12800
6182,-74.00025,40.74276,8700
6183,-73.9562,40.76459,11600
6184,-73.97954,40.77125,14300
6185,-73.97835,40.74823,8000
6186,-73.95914,40.78315,15002
6187,-73.97724,40.74532,7000
6188,-73.92544,40.76962,7100
6189,-73.96067,40.76057,10602
6190,-73.98092,40.7595,12500
6191,-73.98288,40.73158,4800
6192,0,0,
6193,-73.95643,40.80287,21600
6194,-73.98019,40.68615,3900
6195,-73.98512,40.75534,11900
6196,-73.99151,40.72719,5700
6197,-73.96954,40.76446,11401
6198,-73.97366,40.75449,9200
6199,-73.97615,40.73994,6200
6200,-74.00576,40.71947,3300
6201,-73.93669,40.75485,3300
6202,-73.98565,40.74428,7400
6203,-73.97392,40.74769,7800
6204,-73.95233,40.7663,12400
6205,-73.99368,40.7356,6100
6206,-73.9622,40.76061,11000
6207,-73.95535,40.77737,14000
6208,-73.9841,40.73769,6800
6209,-73.97619,40.74414,7000
6210,-73.98235,40.74238,6800
6211,-73.9907,40.75579,11300
6212,-73.99072,40.76998,13500
6213,-73.9999,40.73864,7700
6214,-73.98826,40.75751,11900
6215,-73.97561,40.75685,9400
6216,-73.87093,40.7737,33100
6217,-73.97472,40.76286,11201
6218,-73.98239,40.76741,14500
6219,-74.01647,40.7114,31704
6220,-73.9737,40.75459,9200
6221,-73.99511,40.72301,4300
6222,-73.97547,40.74916,8800
6223,-73.96401,40.77386,13000
6224,-73.99976,40.73414,7100
6225,-73.87037,40.77341,33100
6226,-73.99513,40.7503,10300
6227,-73.97686,40.77652,15700
6228,-73.97005,40.75302,9000
6229,-73.96627,40.76216,11402
6230,-74.00866,40.70443,700
6231,-73.9864,40.72204,3001
6232,-73.97149,40.76626,11401
6233,-73.99335,40.75255,11100
6234,-73.9861,40.74018,6800
6235,-74.01647,40.70649,31704
6236,-73.96442,40.75898,10800
6237,-73.98144,40.75526,9600
6238,-73.96541,40.7591,10800
6239,-73.97212,40.76331,11202
6240,-74.00078,40.73183,6500
6241,-73.99799,40.74083,8100
6242,-73.98625,40.72615,3200
6243,-73.95793,40.77279,13400
6244,-73.95905,40.7811,15002
6245,-73.96106,40.77204,12800
6246,-74.00963,40.71534,2100
6247,-74.01445,40.70471,1300
6248,-73.98298,40.73517,4800
6249,-73.97783,40.72938,4400
6250,-74.014,40.71281,31703
6251,-74.00871,40.71892,3300
6252,-73.99962,40.73343,6300
6253,-73.98583,40.72224,3002
6254,-74.00245,40.75001,9700
6255,-73.95162,40.7699,13200
6256,-73.9725,40.74912,8800
6257,-73.92845,40.81204,5100
6258,-73.99523,40.73978,8100
6259,-73.98223,40.77292,14900
6260,-73.97004,40.76277,11202
6261,-73.97389,40.75552,9200
6262,-73.99304,40.75152,10100
6263,-73.99398,40.75096,10100
6264,-73.99126,40.74959,10100
6265,-73.98816,40.69001,3700
6266,-73.97197,40.78191,16500
6267,-73.98954,40.76281,12700
6268,-73.98752,40.72883,3800
6269,-73.97785,40.78301,16500
6270,-73.97791,40.78904,17500
6271,-73.97678,40.7905,17500
6272,-73.96435,40.7705,13000
6273,-73.78955,40.64699,71600
6274,-73.94207,40.82279,25900
6275,-73.95459,40.76419,11600
6276,-73.96861,40.78597,14300
6277,-73.99033,40.75011,10100
6278,-73.95689,40.74624,100
6279,-73.98483,40.77914,15900
6280,-74.00302,40.74439,8900
6281,-73.96672,40.76156,11203
6282,-73.99006,40.73412,6100
6283,-74.00714,40.71599,3300
6284,-73.98752,40.76848,13900
6285,-74.00747,40.70579,700
6286,-73.98903,40.74357,5800
6287,-73.95364,40.77521,13800
6288,-73.98395,40.75604,11900
6289,-73.98427,40.72502,3200
6290,-73.99166,40.77001,13500
6291,-73.97742,40.77966,16100
6292,-73.98064,40.78013,16300
6293,-73.97326,40.74792,8800
6294,-74.00557,40.74571,8900
6295,-73.87458,40.77411,33100
6296,-73.95868,40.77245,12800
6297,-73.98681,40.74007,5600
6298,-73.97976,40.75272,8200
6299,-73.78797,40.64147,71600
6300,-73.96718,40.752,8602
6301,0,0,
6302,-73.98092,40.75918,9600
6303,0,0,
6304,-74.01169,40.70339,900
6305,-73.98726,40.72255,3002
6306,-73.86414,40.77107,33100
6307,-73.97367,40.74811,8800
6308,-73.95825,40.7731,14000
6309,-73.98785,40.73249,4200
6310,-73.98264,40.75247,8400
6311,-73.78972,40.64695,71600
6312,-73.9716,40.76338,11202
6313,-73.97607,40.7483,7800
6314,-73.95429,40.76601,12400
6315,-73.99422,40.75095,10100
6316,-74.00969,40.71858,3900
6317,-73.99577,40.71643,1600
6318,-73.99465,40.73166,5900
6319,-74.00433,40.7479,9900
6320,-74.00101,40.74081,8100
6321,-73.98976,40.73543,5000
6322,-73.98824,40.7281,3800
6323,-73.98602,40.75211,8400
6324,-73.95283,40.71411,50100
6325,-73.94836,40.69179,26100
6326,-73.97021,40.79671,18700
6327,-73.99568,40.71661,1600
6328,-73.99216,40.75029,10100
6329,-73.98717,40.76279,13300
6330,-73.97325,40.7521,9000
6331,-73.99861,40.72972,6500
6332,-73.9626,40.79986,19300
6333,-73.97671,40.75248,9200
6334,-74.00646,40.73932,7900
6335,-73.78814,40.64158,71600
6336,-73.97973,40.76315,13700
6337,-73.94374,40.77663,14402
6338,-73.98523,40.74208,5600
6339,-73.99334,40.74547,9100
6340,-73.9837,40.74953,8200
6341,-74.00564,40.73806,7900
6342,-73.95387,40.77531,13800
6343,-73.97592,40.74496,7800
6344,-73.97447,40.7522,9200
6345,-73.9667,40.75314,9000
6346,-73.95574,40.77709,14000
6347,-73.98188,40.76859,14500
6348,-73.98889,40.72218,3001
6349,-73.96989,40.75307,9000
6350,-73.97815,40.74859,8000
6351,-73.97894,40.75306,9400
6352,-73.99135,40.73263,6100
6353,-73.98756,40.76865,13900
6354,0,0,
6355,-73.98075,40.7382,6400
6356,-73.87317,40.77393,33100
6357,-73.9989,40.72822,6500
6358,-74.00828,40.71469,2100
6359,-73.97219,40.7589,10000
6360,-73.98524,40.75888,12500
6361,-73.97548,40.78802,17500
6362,-73.96349,40.68282,20100
6363,-73.98249,40.76518,13700
6364,-73.9809,40.75331,8200
6365,-74.00253,40.73435,7300
6366,-73.98118,40.76817,14300
6367,-73.99475,40.72505,5502
6368,-73.98304,40.76784,14500
6369,-73.98006,40.78076,16100
6370,-73.91956,40.74354,18300
6371,-74.00447,40.71942,3300
6372,-73.96711,40.757,9800
6373,-74.00395,40.7075,1501
6374,-73.98547,40.72363,3002
6375,-73.98866,40.7226,3001
6376,-73.9802,40.74569,7200
6377,-73.87368,40.77384,33100
6378,-73.97945,40.72353,2601
6379,-73.97813,40.72933,3400
6380,-73.98384,40.74411,7400
6381,-73.98283,40.72106,2201
6382,-73.91694,40.77107,12500
6383,-73.98748,40.74274,5600
6384,-73.95839,40.78426,15002
6385,-73.95896,40.81516,21100
6386,-73.94904,40.71126,51300
6387,-73.98136,40.76402,13700
6388,-73.94609,40.77298,13600
6389,-74.00044,40.72101,4500
6390,-73.87073,40.77361,33100
6391,-73.97693,40.75815,10200
6392,-73.95807,40.77901,15001
6393,-73.98121,40.76413,13700
6394,-73.97325,40.76134,10200
6395,-73.9986,40.73488,6300
6396,-73.98579,40.74468,7400
6397,-73.9713,40.7631,11202
6398,-73.95585,40.77633,14000
6399,-73.98832,40.76463,13300
6400,-73.97145,40.79529,18300
6401,-73.96128,40.77168,12800
6402,-73.97039,40.76505,11401
6403,-74.00037,40.73773,7700
6404,-74.00817,40.70427,700
6405,-73.99178,40.72627,3602
6406,-73.9881,40.73796,5200
6407,-73.99473,40.76041,12100
6408,-73.98191,40.77352,14900
6409,-73.99441,40.75096,10300
6410,-73.97564,40.74895,8800
6411,-73.96758,40.75613,9800
6412,-73.99018,40.75122,10900
6413,-73.99234,40.73786,5400
6414,-73.97109,40.69326,18700
6415,-73.95107,40.7705,13200
6416,-73.99237,40.75903,12100
6417,-73.98444,40.77475,14900
6418,-73.97372,40.75369,9200
6419,-73.98735,40.71874,1800
6420,-73.98807,40.74341,5600
6421,-73.9821,40.77856,15900
6422,-73.98345,40.7501,8400
6423,-73.97386,40.76366,11201
6424,-73.97481,40.76221,10400
6425,-73.98055,40.76018,13100
6426,-74.00573,40.75089,9900
6427,-73.98431,40.7674,13900
6428,-73.96559,40.71178,54900
6429,-73.99347,40.7362,5200
6430,-73.97328,40.74427,7800
6431,-73.87077,40.77368,33100
6432,-73.99417,40.75115,10100
6433,-73.97797,40.78677,17100
6434,-73.99397,40.7319,5900
6435,-73.87446,40.77396,33100
6436,-74.00284,40.72693,4900
6437,-73.97515,40.75551,9200
6438,-73.99159,40.7223,3601
6439,-73.98731,40.73602,5000
6440,-73.96131,40.80135,19300
6441,-73.96411,40.75624,8603
6442,-73.99121,40.77061,13500
6443,-73.98228,40.746,7400
6444,-74.00214,40.74046,8300
6445,-73.99139,40.75549,11500
6446,-73.99272,40.73038,5700
6447,-73.99913,40.72649,4900
6448,-73.78998,40.64681,71600
6449,-74.00236,40.72147,4700
6450,-74.0091,40.71644,3300
6451,-73.95885,40.76819,12600
6452,-74.00746,40.743,8300
6453,-73.99355,40.73436,6100
6454,-73.96743,40.76339,11402
6455,-73.99574,40.74322,8700
6456,-73.97909,40.75131,8200
6457,-73.94628,40.77322,13600
6458,-73.94812,40.77038,13200
6459,-74.00559,40.75085,9900
6460,-73.86274,40.76907,33100
6461,-73.97822,40.76303,13700
6462,-73.98755,40.72447,3002
6463,-73.9733,40.76098,10200
6464,-74.00575,40.71763,3300
6465,0,0,
6466,-73.98292,40.73116,4000
6467,-73.98894,40.73642,5000
6468,-73.98353,40.74726,7400
6469,-73.98777,40.77016,14500
6470,-74.00342,40.74367,8900
6471,-73.96921,40.76343,11402
6472,-73.86623,40.77076,33100
6473,-73.9821,40.77367,14900
6474,-73.99992,40.72199,4900
6475,-73.96904,40.79864,19100
6476,-73.98804,40.72384,3002
6477,-73.94538,40.80782,20000
6478,-73.98704,40.72075,3001
6479,-73.9674,40.75682,9800
6480,-73.98949,40.74182,5800
6481,-73.95494,40.6947,24100
6482,-73.97949,40.78472,16700
6483,-73.98406,40.74477,7400
6484,-73.95681,40.77486,13800
6485,-73.87107,40.73319,47500
6486,-73.98974,40.72042,1800
6487,-73.97744,40.76437,13700
6488,-73.95495,40.7779,14801
6489,-73.98702,40.76439,13300
6490,-73.95627,40.77862,14801
6491,-73.98646,40.75652,11900
6492,-73.98207,40.76482,13700
6493,-73.97443,40.7933,17900
6494,-73.95758,40.76569,11800
6495,-73.99783,40.74497,9100
6496,-74.00446,40.73785,7700
6497,-73.97104,40.76183,11202
6498,-73.98525,40.7585,11900
6499,-73.99558,40.73917,8100
6500,-74.01508,40.70898,31704
6501,-73.98349,40.74372,7200
6502,-73.97114,40.76412,11401
6503,-73.98354,40.76924,14500
6504,-73.97888,40.77686,15700
6505,-73.96187,40.77406,13000
6506,-73.96969,40.79776,18700
6507,-73.98791,40.7378,5000
6508,-73.94774,40.7751,14401
6509,-73.95804,40.77325,13400
6510,-73.88536,40.77315,33100
6511,-73.97458,40.765,14300
6512,-74.00207,40.72975,6500
6513,-73.95438,40.77903,14802
6514,-73.97743,40.76415,13700
